-404,-1897,594,13,-53,17
-401,-1902,618,91,-38,8
-396,-1882,621,127,-53,24
-407,-1885,629,152,-52,22
-387,-1895,610,117,-46,17
-401,-1870,656,122,-66,31
-390,-1866,687,116,-35,12
-408,-1862,670,96,-27,-2
-397,-1850,680,64,-25,4
-410,-1853,663,35,-28,1
-411,-1860,671,39,-31,0
-402,-1861,661,31,-29,0
-388,-1863,679,88,-18,2
-408,-1857,656,156,-21,0
-407,-1853,682,222,-19,0
-398,-1852,691,197,-27,0
-408,-1842,681,334,-38,2
-386,-1810,755,325,-17,4
-441,-1808,743,302,-47,11
-446,-1787,752,389,-62,21
-366,-1771,814,329,-24,12
-353,-1742,865,468,-18,8
-403,-1747,821,440,5,-2
-426,-1727,840,491,15,-18
-364,-1701,898,297,8,-12
-432,-1693,885,86,-10,-14
-406,-1712,865,-28,-19,-5
-407,-1720,843,58,-13,-14
-418,-1715,850,98,-5,-16
-401,-1711,865,160,-13,0
-416,-1698,875,286,1,-12
-407,-1684,891,378,8,-14
-426,-1648,934,302,-16,1
-421,-1632,955,295,-27,9
-405,-1628,980,210,-24,0
-420,-1626,956,185,-19,2
-408,-1613,977,175,-17,0
-420,-1587,997,152,-9,-14
-419,-1618,942,184,-8,-12
-401,-1604,994,308,4,-8
-404,-1585,1006,298,-8,-4
-422,-1564,1004,323,-9,-7
-395,-1546,1043,403,-5,-4
-409,-1531,1047,330,-2,-11
-412,-1510,1057,425,2,-9
-426,-1485,1085,384,-4,-15
-417,-1476,1093,405,6,-20
-408,-1455,1143,373,-2,-14
-419,-1443,1136,290,-4,-13
-407,-1419,1150,281,-13,-3
-423,-1387,1187,237,-14,-5
-417,-1398,1154,252,-19,1
-422,-1391,1168,324,-18,2
-426,-1368,1174,373,-14,5
-425,-1351,1187,444,-28,24
-431,-1318,1208,488,-18,14
-415,-1291,1265,513,-17,19
-435,-1251,1258,472,-36,19
-431,-1247,1256,480,-15,15
-430,-1214,1285,529,-28,29
-437,-1157,1320,498,-21,21
-430,-1144,1320,437,-26,12
-431,-1121,1341,407,-24,4
-432,-1117,1334,426,-32,6
-430,-1072,1359,496,-20,9
-446,-1046,1366,507,-25,4
-426,-1013,1377,570,-17,5
-412,-996,1399,626,-19,8
-442,-959,1401,730,-20,18
-416,-891,1455,805,-22,29
-453,-851,1479,161,0,17
-441,-850,1473,-55,-27,-2
-431,-882,1432,6,-15,3
-443,-892,1438,113,-17,5
-433,-863,1455,120,-15,14
-399,-869,1467,132,-2,4
-453,-869,1422,232,-6,12
-426,-847,1473,390,34,47
-455,-786,1497,338,54,24
-446,-784,1490,375,68,25
-461,-781,1491,299,32,22
-468,-764,1479,336,26,28
-453,-725,1518,355,26,36
-463,-680,1544,211,15,-75
-466,-694,1513,137,-14,10
-481,-702,1494,268,6,32
-454,-141,2065,-108,374,-281
-1101,-633,1206,394,-146,-18
-477,-691,1495,444,109,78
-547,-588,1553,663,158,94
-482,-538,1558,530,125,97
-530,-520,1558,522,102,110
-546,-489,1558,464,97,53
-603,-456,1589,458,77,22
-526,-399,1586,140,-45,29
-549,-437,1555,43,-45,6
-540,-460,1554,80,-51,7
-536,-436,1558,194,-79,46
-546,-429,1557,132,-59,19
-534,-397,1568,225,-80,11
-530,-363,1574,260,-102,19
-522,-369,1584,306,-135,32
-523,-347,1573,264,-127,29
-520,-340,1563,326,-163,28
-527,-297,1576,308,-164,19
-511,-266,1575,267,-131,20
-500,-293,1570,293,-127,9
-477,-259,1581,262,-116,3
-460,-238,1585,297,-128,15
-450,-214,1600,306,-117,17
-447,-211,1599,26,-31,7
-489,-209,1570,45,-37,9
-472,-192,1599,37,-35,20
-463,-198,1582,27,-42,16
-499,-186,1561,17,-55,21
-422,-220,1600,45,-10,29
-508,-169,1541,34,-11,69
-409,-189,1604,35,5,166
-454,-175,1577,10,3,270
-468,-177,1603,-13,20,368
-466,-178,1608,-40,-25,334
-460,-223,1607,20,-36,195
-513,-168,1565,12,-26,102
-441,-199,1593,25,-32,113
-532,-123,1554,-5,21,189
-486,-209,1588,0,-34,92
-462,-200,1557,28,-14,35
-478,-204,1593,31,-28,-11
-472,-194,1587,10,-27,9
-492,-200,1576,36,-42,14
-453,-157,1578,49,-46,13
-467,-129,1582,19,-28,27
-476,-177,1571,2,-45,7
-469,-175,1578,10,-39,14
-550,-179,1546,6,-60,-20
-504,-200,1546,-2,-53,-45
-460,-184,1585,20,-78,-13
-475,-172,1580,25,-82,0
-479,-202,1540,14,-71,-6
-443,-179,1569,20,-109,-10
-320,-218,1566,10,12,1
-437,-155,1593,3,-24,-9
-704,-526,1662,27,-98,66
-421,-158,1607,19,90,-43
-473,-172,1571,0,4,20
-482,-165,1589,-3,45,6
-476,-179,1597,17,-2,12
-462,-178,1575,9,-19,-6
-456,-177,1591,17,-14,-1
-440,-175,1577,32,-9,30
-348,-180,1677,-20,-64,28
-474,-174,1567,-1,-29,-8
-468,-165,1588,11,-21,5
-461,-177,1570,1,-24,25
-473,-174,1563,-1,-34,5
-472,-168,1587,6,-30,1
-468,-163,1574,-3,-29,6
-472,-158,1575,13,-19,5
-477,-170,1583,38,-11,1
-471,-150,1568,-15,-37,0
-459,-180,1590,13,-20,9
-471,-166,1579,92,25,-2
-487,-148,1573,14,-22,20
-470,-155,1577,18,-19,12
-481,-160,1598,43,-5,-2
-482,-146,1562,11,-23,-4
-483,-153,1572,7,-28,-4
-475,-148,1573,-21,-43,11
-475,-136,1582,-10,-41,1
-470,-161,1581,0,-33,-1
-476,-151,1581,28,-12,1
-474,-166,1574,2,-22,5
-493,-149,1574,34,-9,-3
-485,-145,1581,9,-27,7
-472,-165,1585,5,-21,7
-481,-161,1576,20,-16,3
-479,-165,1577,-36,-49,16
-491,-155,1579,17,-15,10
-476,-139,1580,59,4,15
-475,-150,1588,15,-26,20
-471,-164,1574,-8,-41,44
-486,-145,1586,6,-26,15
-482,-158,1587,50,-8,3
-482,-150,1577,13,-22,13
-495,-141,1578,-19,-36,3
-475,-152,1586,-36,-55,11
-473,-146,1588,-12,-36,-3
-499,-133,1568,7,-30,10
-486,-139,1574,-1,-34,9
-484,-149,1581,-42,-58,14
-477,-161,1597,68,6,-11
-492,-131,1575,26,-8,3
-485,-150,1592,9,-24,5
-482,-148,1582,13,-26,2
-490,-142,1573,5,-24,2
-455,-143,1594,-6,-35,26
-485,-141,1584,2,-30,2
-483,-149,1561,-25,-39,0
-486,-145,1588,-20,-39,11
-482,-134,1587,-8,-37,39
-476,-146,1582,27,-7,-2
-471,-145,1585,17,-12,2
-479,-143,1583,61,7,-1
-487,-134,1568,10,-26,2
-493,-147,1576,2,-29,5
-486,-140,1587,15,-24,7
-477,-148,1583,29,-12,14
-485,-150,1578,2,-28,17
-484,-145,1589,-10,-34,39
-489,-142,1581,8,-24,43
-475,-153,1592,62,8,30
-484,-133,1577,26,-10,29
-491,-137,1575,3,-28,24
-497,-131,1571,44,-2,27
-495,-130,1587,51,-4,41
-491,-143,1572,37,-9,26
-490,-119,1571,102,23,14
-473,-180,1592,92,28,39
-508,-111,1587,47,-5,23
-507,-107,1583,45,-7,25
-477,-149,1585,53,-4,-8
-510,-98,1580,11,-22,0
-580,23,1453,-14,-58,36
-503,-109,1586,-10,-24,21
-509,-109,1575,-8,-25,13
-490,-114,1577,4,-23,12
-508,-109,1573,11,-21,6
-513,-105,1567,-1,-23,10
-530,-63,1568,3,-27,45
-518,-132,1580,16,-21,-6
-502,-97,1578,19,-29,-3
-516,-99,1568,0,-34,12
-493,-117,1589,-7,-27,21
-508,-109,1574,-4,-27,27
-499,-118,1588,6,-31,31
-524,-127,1593,-6,-34,16
-405,-124,1627,10,3,-4
-560,-114,1581,10,-7,15
-560,-134,1566,6,-44,-6
-562,-45,1574,27,-31,3
-531,-77,1561,5,-43,106
-500,-130,1594,18,-26,25
-516,-104,1578,5,-25,34
-515,-111,1584,8,-27,37
-496,-108,1586,5,-31,6
-513,-102,1593,4,-33,4
-507,-102,1570,11,-32,0
-509,-110,1570,24,-28,17
-507,-97,1588,9,-29,12
-517,-87,1581,3,-40,31
-503,-100,1584,16,-33,9
-505,-106,1582,7,-36,-5
-506,-111,1567,3,-29,-4
-503,-101,1582,1,-22,11
-514,-100,1587,-6,-28,8
-515,-99,1573,1,-29,9
-518,-101,1585,5,-27,7
-510,-92,1573,0,-24,5
-523,-103,1582,1,-31,-2
-509,-110,1579,4,-33,-5
-501,-94,1585,2,-29,-5
-507,-101,1576,8,-28,2
-519,-98,1568,0,-31,-1
-514,-109,1576,-2,-35,0
-515,-105,1573,0,-25,0
-511,-98,1584,-2,-30,8
-506,-94,1579,-3,-22,9
-506,-97,1570,5,-29,9
-513,-90,1563,0,-31,6
-518,-102,1582,-3,-32,-1
-518,-116,1582,6,-33,0
-517,-104,1573,16,-32,4
-502,-99,1569,2,-34,1
-507,-94,1580,5,-30,1
-501,-101,1579,10,-29,5
-499,-105,1573,5,-31,3
-507,-100,1581,4,-22,5
-502,-106,1569,1,-31,-5
-510,-101,1574,0,-27,5
-512,-98,1589,5,-24,10
-507,-104,1577,-4,-28,-2
-508,-98,1592,-2,-26,0
-520,-103,1582,2,-27,3
-509,-101,1577,-1,-30,-6
-508,-102,1568,3,-30,1
-506,-94,1570,-5,-28,-2
-508,-109,1569,-2,-28,-3
-509,-104,1576,-8,-31,-5
-507,-102,1570,-4,-33,-1
-535,-118,1581,-3,-33,-13
-539,-104,1579,-8,-58,-17
-512,-104,1580,-28,-38,-6
-512,-97,1621,-17,-42,-83
-508,-115,1568,-27,-36,-89
-510,-124,1574,-28,-43,-93
-518,-134,1571,-11,-32,-31
-507,-118,1575,-3,-30,-17
-516,-118,1579,12,-25,2
-515,-106,1583,1,-30,6
-501,-120,1573,2,-28,7
-511,-114,1573,1,-32,4
-502,-112,1572,2,-32,1
-501,-117,1590,5,-33,0
-501,-120,1600,18,-16,2
-508,-110,1571,11,-30,2
-506,-116,1576,16,-25,7
-508,-101,1580,15,-24,3
-508,-106,1574,11,-26,6
-501,-108,1583,13,-31,8
-489,-115,1573,13,-29,7
-504,-114,1582,9,-31,5
-499,-100,1581,11,-32,8
-510,-104,1584,6,-27,7
-506,-107,1585,9,-28,4
-507,-111,1568,10,-26,9
-513,-108,1585,8,-25,6
-500,-100,1583,3,-31,6
-507,-106,1576,15,-24,9
-509,-105,1580,10,-26,12
-493,-111,1584,26,-22,13
-508,-91,1561,-3,-32,1
-496,-100,1575,5,-31,-1
-515,-108,1568,3,-34,0
-514,-107,1576,1,-30,1
-511,-112,1580,3,-30,8
-492,-100,1582,0,-32,-3
-506,-92,1582,0,-32,-2
-511,-104,1579,4,-27,-3
-513,-105,1575,6,-26,3
-507,-102,1578,3,-30,4
-516,-111,1578,-5,-28,9
-505,-106,1579,-2,-29,7
-497,-96,1570,3,-28,10
-503,-99,1581,4,-31,9
-506,-100,1581,7,-32,10
-511,-102,1581,4,-30,-1
-514,-106,1579,6,-28,0
-511,-102,1578,10,-32,1
-504,-106,1576,-3,-36,1
-501,-99,1590,-5,-33,-7
-510,-98,1577,3,-34,-5
-499,-97,1563,-6,-25,2
-509,-102,1570,-1,-29,1
-498,-103,1576,-1,-32,-5
-497,-101,1572,-16,-36,-4
-506,-99,1594,3,-46,-8
-489,-56,1559,7,-40,4
-500,-94,1575,26,-35,18
-504,-118,1590,10,-33,11
-487,-82,1564,29,-26,12
-491,-71,1567,11,-27,14
-504,-105,1576,-16,-27,7
-557,-86,1582,7,-26,14
-494,-87,1574,55,-43,30
-505,-110,1594,23,-36,12
-512,-111,1582,31,-31,7
-490,-98,1568,7,-34,0
-504,-91,1592,-2,-31,-3
-519,-99,1564,-3,-29,1
-485,-100,1592,16,-19,15
-498,-92,1594,18,-34,3
-508,-111,1590,10,-35,5
-508,-109,1584,14,-30,-1
-492,-88,1578,15,-33,16
-500,-90,1591,28,-37,3
-497,-92,1571,11,-28,2
-503,-98,1576,0,-31,-3
-497,-95,1581,-8,-27,3
-511,-95,1592,-33,-20,-2
-491,-121,1575,-10,-21,5
-508,-90,1563,-52,-13,0
-517,-110,1584,-1,-32,-4
-501,-100,1589,13,-30,2
-498,-93,1570,36,-35,7
